From,To,Airline,Departure Delay,Arrival Delay,Distance,Airline Rating,Airport Rating,weather__hourly__weatherDesc__value
CCU,DEL,Indigo,83,56,1312,0.7,0.86,Light rain shower
CCU,DEL,Indigo,16,7,1312,0.7,0.86,Partly cloudy
DEL,HYD,Indigo,50,85,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,-47,848,0.7,0.9,Cloudy
CCU,DEL,Indigo,18,-3,1312,0.7,0.86,Partly cloudy
BLR,DEL,Indigo,0,-3,1736,0.7,0.9,Cloudy
BLR,BOM,Indigo,30,12,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-2,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,44,0,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,116,90,1312,0.7,0.86,Partly cloudy
CCU,DEL,Indigo,0,1,1312,0.7,0.86,Moderate or heavy rain shower
BLR,DEL,Indigo,0,-14,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,55,0,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-4,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,0,0,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,1440,1440,1312,0.7,0.86,Light rain shower
DEL,HYD,Indigo,51,55,1244,0.7,0.88,Partly cloudy
BLR,DEL,Indigo,40,0,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,0,0,1312,0.7,0.86,Partly cloudy
BLR,BOM,Indigo,0,0,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,40,0,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,7,-10,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,0,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
BLR,BOM,Spicejet,0,-7,848,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,6,-1,1736,0.4,0.9,Patchy rain possible
CCU,DEL,Spicejet,15,-5,1312,0.4,0.86,Light rain shower
CCU,DEL,Spicejet,30,48,1312,0.4,0.86,Partly cloudy
DEL,HYD,Spicejet,-1,-1,1244,0.4,0.88,Partly cloudy
CCU,DEL,Spicejet,5,12,1312,0.4,0.86,Moderate or heavy rain shower
BLR,BOM,Spicejet,30,45,848,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,-5,-23,1736,0.4,0.9,Partly cloudy
DEL,HYD,Spicejet,0,-12,1244,0.4,0.88,Partly cloudy
CCU,DEL,Spicejet,24,11,1312,0.4,0.86,Partly cloudy
BLR,DEL,Spicejet,0,0,1736,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,0,0,1736,0.4,0.9,Partly cloudy
BLR,BOM,Vistara,-13,-6,848,0.8,0.9,Patchy rain possible
DEL,HYD,Vistara,-3,-1,1244,0.8,0.88,Patchy rain possible
CCU,DEL,Vistara,-8,-7,1312,0.8,0.86,Light rain shower
BLR,BOM,Vistara,-2,4,848,0.8,0.9,Patchy rain possible
BLR,BOM,Vistara,-3,26,848,0.8,0.9,Patchy rain possible
BLR,DEL,Vistara,6,11,1736,0.8,0.9,Patchy rain possible
BLR,BOM,Vistara,-5,-12,848,0.8,0.9,Patchy rain possible
DEL,HYD,Vistara,45,58,1244,0.8,0.88,Partly cloudy
CCU,DEL,Vistara,-8,13,1312,0.8,0.86,Partly cloudy
DEL,HYD,Vistara,0,0,1244,0.8,0.88,Partly cloudy
BLR,DEL,Vistara,-3,7,1736,0.8,0.9,Cloudy
BLR,BOM,Vistara,30,25,848,0.8,0.9,Partly cloudy
BLR,DEL,Vistara,16,7,1736,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,5,-33,848,0.8,0.9,Partly cloudy
CCU,DEL,Vistara,7,5,1312,0.8,0.86,Moderate or heavy rain shower
DEL,HYD,Vistara,65,65,1244,0.8,0.88,Partly cloudy
BLR,DEL,Vistara,66,66,1736,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,30,30,848,0.8,0.9,Partly cloudy
BOM,DEL,Air Asia,0,0,1138,0.5,0.9,Partly cloudy
BLR,BOM,Air Asia,0,-4,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,0,-11,1736,0.5,0.9,Partly cloudy
DEL,HYD,Air Asia,0,-14,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air Asia,-3,-5,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,8,-4,1312,0.5,0.86,Partly cloudy
BLR,BOM,Air Asia,-1,-9,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,-2,-15,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,1,-17,1312,0.5,0.86,Partly cloudy
DEL,HYD,Air Asia,-3,19,1244,0.5,0.88,Partly cloudy
DEL,HYD,Air Asia,7,8,1244,0.5,0.88,Partly cloudy
BLR,BOM,Air Asia,102,110,848,0.5,0.9,Cloudy
CCU,DEL,Air Asia,72,64,1312,0.5,0.86,Partly cloudy
BLR,BOM,Air Asia,-5,-17,848,0.5,0.9,Cloudy
BLR,DEL,Air Asia,58,62,1736,0.5,0.9,Cloudy
CCU,DEL,Air India,-8,22,1312,0.5,0.86,Partly cloudy
BLR,DEL,Air India,0,-8,1736,0.5,0.9,Partly cloudy
BLR,BOM,Air India,-1,0,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,30,-4,1312,0.5,0.86,Partly cloudy
DEL,HYD,Air India,0,0,1244,0.5,0.88,Partly cloudy
BLR,BOM,Air India,-1,10,848,0.5,0.9,Partly cloudy
DEL,HYD,Air India,21,-3,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,0,-6,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air India,41,13,1312,0.5,0.86,Partly cloudy
DEL,HYD,Air India,31,-15,1244,0.5,0.88,Partly cloudy
DEL,HYD,Air India,27,-6,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,0,-8,1736,0.5,0.9,Partly cloudy
DEL,HYD,Air India,1440,1440,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,35,60,1736,0.5,0.9,Partly cloudy
BLR,BOM,Air India,0,0,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,83,76,1312,0.5,0.86,Partly cloudy
BLR,BOM,Air India,30,9,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,17,-5,1312,0.5,0.86,Partly cloudy
DEL,HYD,Air India,31,28,1244,0.5,0.88,Cloudy
BLR,DEL,Air India,7,12,1736,0.5,0.9,Cloudy
BLR,DEL,Air India,0,53,1736,0.5,0.9,Cloudy
BLR,BOM,Go Air,12,11,848,0.3,0.9,Partly cloudy
DEL,HYD,Go Air,15,-10,1244,0.3,0.88,Partly cloudy
DEL,HYD,Go Air,0,0,1244,0.3,0.88,Partly cloudy
BLR,DEL,Go Air,-4,-28,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,0,0,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,120,120,1736,0.3,0.9,Partly cloudy
BLR,BOM,Go Air,0,0,848,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,226,225,1736,0.3,0.9,Cloudy
DEL,HYD,Go Air,77,88,1244,0.3,0.88,Cloudy
BLR,BOM,Go Air,6,-15,848,0.3,0.9,Cloudy
CCU,DEL,Go Air,3,16,1312,0.3,0.86,Partly cloudy
BLR,DEL,Indigo,0,-10,1736,0.7,0.9,Cloudy
CCU,DEL,Indigo,44,12,1312,0.7,0.86,Partly cloudy
BLR,DEL,Indigo,0,1,1736,0.7,0.9,Cloudy
BLR,DEL,Indigo,0,-2,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,23,-10,1312,0.7,0.86,Partly cloudy
DEL,HYD,Indigo,19,-13,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,-10,848,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,1,-10,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,-1,-36,1312,0.7,0.86,Partly cloudy
BLR,BOM,Indigo,4,0,848,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,0,-23,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,10,-23,1312,0.7,0.86,Partly cloudy
BLR,BOM,Indigo,1,-8,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-28,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,0,0,1244,0.7,0.88,Partly cloudy
BLR,DEL,Indigo,7,-7,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,0,0,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,42,16,1312,0.7,0.86,Partly cloudy
DEL,HYD,Indigo,39,17,1244,0.7,0.88,Partly cloudy
BLR,DEL,Indigo,25,8,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,0,-26,1312,0.7,0.86,Partly cloudy
CCU,DEL,Indigo,11,-7,1312,0.7,0.86,Partly cloudy
BLR,BOM,Indigo,4,3,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,8,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,38,24,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,23,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,11,-27,1312,0.7,0.86,Partly cloudy
DEL,HYD,Indigo,12,-14,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,0,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,44,32,1312,0.7,0.86,Partly cloudy
BLR,DEL,Indigo,0,-12,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,30,15,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,32,29,1244,0.7,0.88,Overcast
CCU,DEL,Indigo,207,190,1312,0.7,0.86,Partly cloudy
CCU,DEL,Indigo,0,1,1312,0.7,0.86,Partly cloudy
BLR,DEL,Indigo,0,-5,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,35,24,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-16,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,41,22,1244,0.7,0.88,Cloudy
CCU,DEL,Indigo,1440,1440,1312,0.7,0.86,Partly cloudy
DEL,HYD,Indigo,126,135,1244,0.7,0.88,Cloudy
BLR,DEL,Indigo,0,-10,1736,0.7,0.9,Cloudy
CCU,DEL,Indigo,41,5,1312,0.7,0.86,Partly cloudy
BLR,BOM,Indigo,0,0,848,0.7,0.9,Cloudy
BLR,DEL,Indigo,40,35,1736,0.7,0.9,Cloudy
DEL,HYD,Indigo,42,41,1244,0.7,0.88,Cloudy
BLR,BOM,Indigo,25,55,848,0.7,0.9,Cloudy
BLR,DEL,Indigo,0,6,1736,0.7,0.9,Cloudy
BLR,BOM,Spicejet,-5,-8,848,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,84,86,1736,0.4,0.9,Partly cloudy
CCU,DEL,Spicejet,40,8,1312,0.4,0.86,Partly cloudy
CCU,DEL,Spicejet,0,0,1312,0.4,0.86,Partly cloudy
CCU,DEL,Spicejet,39,54,1312,0.4,0.86,Partly cloudy
DEL,HYD,Spicejet,5,57,1244,0.4,0.88,Overcast
BLR,BOM,Spicejet,145,156,848,0.4,0.9,Cloudy
BLR,DEL,Spicejet,0,0,1736,0.4,0.9,Partly cloudy
DEL,HYD,Spicejet,0,10,1244,0.4,0.88,Overcast
CCU,DEL,Spicejet,24,0,1312,0.4,0.86,Partly cloudy
BLR,DEL,Spicejet,72,72,1736,0.4,0.9,Cloudy
BLR,DEL,Spicejet,48,63,1736,0.4,0.9,Cloudy
BLR,BOM,Vistara,-13,-6,848,0.8,0.9,Partly cloudy
DEL,HYD,Vistara,0,0,1244,0.8,0.88,Partly cloudy
CCU,DEL,Vistara,-3,-3,1312,0.8,0.86,Partly cloudy
BLR,BOM,Vistara,-2,4,848,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-3,26,848,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-5,-12,848,0.8,0.9,Partly cloudy
BLR,DEL,Vistara,-1,17,1736,0.8,0.9,Partly cloudy
DEL,HYD,Vistara,60,59,1244,0.8,0.88,Partly cloudy
CCU,DEL,Vistara,-2,-1,1312,0.8,0.86,Partly cloudy
DEL,HYD,Vistara,12,28,1244,0.8,0.88,Partly cloudy
BLR,DEL,Vistara,-3,7,1736,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,7,19,848,0.8,0.9,Partly cloudy
BLR,DEL,Vistara,25,36,1736,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-3,-25,848,0.8,0.9,Partly cloudy
CCU,DEL,Vistara,22,25,1312,0.8,0.86,Partly cloudy
DEL,HYD,Vistara,123,131,1244,0.8,0.88,Cloudy
BLR,DEL,Vistara,-4,22,1736,0.8,0.9,Cloudy
BLR,BOM,Vistara,90,116,848,0.8,0.9,Cloudy
BLR,BOM,Air Asia,0,-4,848,0.5,0.9,Patchy rain possible
BLR,DEL,Air Asia,0,0,1736,0.5,0.9,Patchy rain possible
DEL,HYD,Air Asia,0,0,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air Asia,0,4,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,0,0,1312,0.5,0.86,Sunny
BLR,BOM,Air Asia,-1,-9,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,12,-7,1736,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,-3,12,1736,0.5,0.9,Partly cloudy
BOM,DEL,Air Asia,60,34,1138,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,30,11,1312,0.5,0.86,Partly cloudy
CCU,DEL,Air Asia,0,0,1312,0.5,0.86,Partly cloudy
DEL,HYD,Air Asia,-11,-6,1244,0.5,0.88,Partly cloudy
DEL,HYD,Air Asia,22,1,1244,0.5,0.88,Partly cloudy
DEL,HYD,Air Asia,3,-3,1244,0.5,0.88,Partly cloudy
BLR,BOM,Air Asia,6,-7,848,0.5,0.9,Light rain shower
BLR,BOM,Air Asia,0,0,848,0.5,0.9,Light rain shower
CCU,DEL,Air Asia,27,-4,1312,0.5,0.86,Clear
CCU,DEL,Air Asia,0,0,1312,0.5,0.86,Clear
BLR,BOM,Air Asia,0,0,848,0.5,0.9,Light rain shower
BLR,BOM,Air Asia,0,0,848,0.5,0.9,Light rain shower
BLR,DEL,Air Asia,12,16,1736,0.5,0.9,Light rain shower
BLR,DEL,Air Asia,0,0,1736,0.5,0.9,Light rain shower
CCU,DEL,Air India,0,0,1312,0.5,0.86,Clear
BLR,DEL,Air India,0,0,1736,0.5,0.9,Patchy rain possible
BLR,BOM,Air India,-1,0,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,0,195,1312,0.5,0.86,Clear
DEL,HYD,Air India,7,36,1244,0.5,0.88,Partly cloudy
BLR,BOM,Air India,-1,10,848,0.5,0.9,Partly cloudy
DEL,HYD,Air India,39,16,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,0,0,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air India,0,0,1312,0.5,0.86,Sunny
DEL,HYD,Air India,12,-3,1244,0.5,0.88,Partly cloudy
DEL,HYD,Air India,85,104,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,2,3,1736,0.5,0.9,Partly cloudy
DEL,HYD,Air India,1440,1440,1244,0.5,0.88,Clear
BLR,DEL,Air India,0,-5,1736,0.5,0.9,Partly cloudy
BLR,BOM,Air India,0,0,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,0,-15,1312,0.5,0.86,Partly cloudy
BLR,BOM,Air India,7,11,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,1,-15,1312,0.5,0.86,Clear
DEL,HYD,Air India,51,45,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,7,12,1736,0.5,0.9,Light rain shower
BLR,DEL,Air India,0,33,1736,0.5,0.9,Light rain shower
BLR,BOM,Go Air,12,11,848,0.3,0.9,Patchy rain possible
DEL,HYD,Go Air,15,15,1244,0.3,0.88,Partly cloudy
DEL,HYD,Go Air,63,82,1244,0.3,0.88,Partly cloudy
BLR,DEL,Go Air,0,0,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,0,0,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,-9,-7,1736,0.3,0.9,Partly cloudy
BLR,BOM,Go Air,-6,-10,848,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,6,-7,1736,0.3,0.9,Light rain shower
DEL,HYD,Go Air,-4,0,1244,0.3,0.88,Partly cloudy
BLR,BOM,Go Air,0,0,848,0.3,0.9,Light rain shower
CCU,DEL,Go Air,32,26,1312,0.3,0.86,Clear
BLR,DEL,Indigo,100,90,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,0,0,1312,0.7,0.86,Clear
BLR,DEL,Indigo,0,-2,1736,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Patchy rain possible
CCU,DEL,Indigo,0,0,1312,0.7,0.86,Clear
DEL,HYD,Indigo,0,0,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,-10,848,0.7,0.9,Patchy rain possible
BLR,BOM,Indigo,1,-10,848,0.7,0.9,Patchy rain possible
CCU,DEL,Indigo,0,0,1312,0.7,0.86,Clear
BLR,BOM,Indigo,4,0,848,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,0,0,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,0,0,1312,0.7,0.86,Clear
BLR,BOM,Indigo,1,-8,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,-11,-2,1244,0.7,0.88,Partly cloudy
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,34,33,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,0,0,1312,0.7,0.86,Clear
BLR,DEL,Indigo,0,-1,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,57,37,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,4,3,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,45,18,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,32,10,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,15,2,1312,0.7,0.86,Partly cloudy
BLR,BOM,Indigo,-5,-16,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,-3,-2,1312,0.7,0.86,Partly cloudy
CCU,DEL,Indigo,0,0,1312,0.7,0.86,Partly cloudy
DEL,HYD,Indigo,10,-15,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,-9,-3,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,38,5,1312,0.7,0.86,Partly cloudy
BLR,DEL,Indigo,0,-15,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,50,0,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,37,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,28,31,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,152,120,1312,0.7,0.86,Clear
CCU,DEL,Indigo,0,1,1312,0.7,0.86,Clear
BLR,DEL,Indigo,15,5,1736,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,20,34,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,0,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,31,-1,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,1440,1440,1312,0.7,0.86,Clear
DEL,HYD,Indigo,45,0,1244,0.7,0.88,Partly cloudy
BLR,DEL,Indigo,0,48,1736,0.7,0.9,Light rain shower
CCU,DEL,Indigo,-4,-14,1312,0.7,0.86,Clear
BLR,BOM,Indigo,0,0,848,0.7,0.9,Light rain shower
BLR,DEL,Indigo,40,9,1736,0.7,0.9,Light rain shower
DEL,HYD,Indigo,0,-15,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,30,36,848,0.7,0.9,Light rain shower
BLR,DEL,Indigo,30,32,1736,0.7,0.9,Light rain shower
BLR,BOM,Spicejet,-5,-8,848,0.4,0.9,Patchy rain possible
BLR,DEL,Spicejet,0,0,1736,0.4,0.9,Patchy rain possible
CCU,DEL,Spicejet,0,0,1312,0.4,0.86,Clear
DEL,HYD,Spicejet,0,0,1244,0.4,0.88,Partly cloudy
CCU,DEL,Spicejet,0,0,1312,0.4,0.86,Partly cloudy
CCU,DEL,Spicejet,20,30,1312,0.4,0.86,Clear
BLR,BOM,Spicejet,0,0,848,0.4,0.9,Partly cloudy
BLR,DEL,Spicejet,-7,-22,1736,0.4,0.9,Partly cloudy
DEL,HYD,Spicejet,15,15,1244,0.4,0.88,Partly cloudy
CCU,DEL,Spicejet,3,-21,1312,0.4,0.86,Clear
BLR,DEL,Spicejet,-5,-15,1736,0.4,0.9,Light rain shower
BLR,DEL,Spicejet,25,35,1736,0.4,0.9,Light rain shower
BLR,BOM,Vistara,-13,-6,848,0.8,0.9,Partly cloudy
DEL,HYD,Vistara,4,14,1244,0.8,0.88,Partly cloudy
CCU,DEL,Vistara,0,0,1312,0.8,0.86,Clear
BLR,BOM,Vistara,-2,4,848,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-3,26,848,0.8,0.9,Partly cloudy
BLR,DEL,Vistara,2,0,1736,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,-5,-12,848,0.8,0.9,Partly cloudy
DEL,HYD,Vistara,11,5,1244,0.8,0.88,Partly cloudy
CCU,DEL,Vistara,0,0,1312,0.8,0.86,Partly cloudy
DEL,HYD,Vistara,0,0,1244,0.8,0.88,Partly cloudy
BLR,DEL,Vistara,-3,7,1736,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,13,-5,848,0.8,0.9,Partly cloudy
BLR,DEL,Vistara,-6,-12,1736,0.8,0.9,Partly cloudy
BLR,BOM,Vistara,7,8,848,0.8,0.9,Partly cloudy
CCU,DEL,Vistara,63,62,1312,0.8,0.86,Clear
DEL,HYD,Vistara,27,25,1244,0.8,0.88,Partly cloudy
BLR,DEL,Vistara,-3,0,1736,0.8,0.9,Light rain shower
BLR,BOM,Vistara,0,0,848,0.8,0.9,Light rain shower
BOM,DEL,Air Asia,215,220,1138,0.5,0.9,Partly cloudy
BOM,DEL,Air Asia,31,8,1138,0.5,0.9,Partly cloudy
BLR,BOM,Air Asia,0,3,848,0.5,0.9,Partly cloudy
BLR,BOM,Air Asia,5,-2,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,3,-17,1736,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,-5,-4,1736,0.5,0.9,Partly cloudy
DEL,HYD,Air Asia,40,24,1244,0.5,0.88,Partly cloudy
DEL,HYD,Air Asia,22,29,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air Asia,11,-4,1736,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,-2,4,1736,0.5,0.9,Partly cloudy
BOM,DEL,Air Asia,14,-22,1138,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,0,2,1312,0.5,0.86,Partly cloudy
BLR,BOM,Air Asia,0,-15,848,0.5,0.9,Partly cloudy
BLR,BOM,Air Asia,-1,-9,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,0,-11,1736,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,0,0,1736,0.5,0.9,Partly cloudy
BOM,DEL,Air Asia,0,0,1138,0.5,0.9,Patchy rain possible
CCU,DEL,Air Asia,83,107,1312,0.5,0.86,Partly cloudy
CCU,DEL,Air Asia,0,0,1312,0.5,0.86,Partly cloudy
DEL,HYD,Air Asia,17,36,1244,0.5,0.88,Sunny
DEL,HYD,Air Asia,21,35,1244,0.5,0.88,Clear
BLR,BOM,Air Asia,10,31,848,0.5,0.9,Partly cloudy
CCU,DEL,Air Asia,11,-7,1312,0.5,0.86,Thundery outbreaks possible
BLR,BOM,Air Asia,-3,4,848,0.5,0.9,Partly cloudy
BLR,DEL,Air Asia,50,69,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air India,-8,22,1312,0.5,0.86,Patchy light rain with thunder
BLR,DEL,Air India,0,-4,1736,0.5,0.9,Partly cloudy
BLR,BOM,Air India,0,-11,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,6,-13,1312,0.5,0.86,Partly cloudy
DEL,HYD,Air India,31,28,1244,0.5,0.88,Partly cloudy
BLR,BOM,Air India,20,33,848,0.5,0.9,Partly cloudy
DEL,HYD,Air India,28,4,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,0,0,1736,0.5,0.9,Partly cloudy
CCU,DEL,Air India,250,221,1312,0.5,0.86,Partly cloudy
DEL,HYD,Air India,21,-5,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,0,10,1736,0.5,0.9,Partly cloudy
DEL,HYD,Air India,230,290,1244,0.5,0.88,Clear
BLR,DEL,Air India,10,27,1736,0.5,0.9,Partly cloudy
BLR,BOM,Air India,85,99,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,408,380,1312,0.5,0.86,Patchy light rain with thunder
BLR,BOM,Air India,135,154,848,0.5,0.9,Partly cloudy
CCU,DEL,Air India,15,8,1312,0.5,0.86,Partly cloudy
BLR,DEL,Air India,210,218,1736,0.5,0.9,Partly cloudy
DEL,HYD,Air India,49,21,1244,0.5,0.88,Partly cloudy
BLR,DEL,Air India,0,0,1736,0.5,0.9,Partly cloudy
BLR,BOM,Go Air,15,16,848,0.3,0.9,Partly cloudy
DEL,HYD,Go Air,20,23,1244,0.3,0.88,Partly cloudy
DEL,HYD,Go Air,-6,-7,1244,0.3,0.88,Partly cloudy
BLR,DEL,Go Air,9,14,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,-4,8,1736,0.3,0.9,Partly cloudy
BLR,DEL,Go Air,10,8,1736,0.3,0.9,Partly cloudy
BLR,BOM,Go Air,0,19,848,0.3,0.9,Partly cloudy
DEL,HYD,Go Air,142,135,1244,0.3,0.88,Partly cloudy
BLR,DEL,Go Air,-2,-13,1736,0.3,0.9,Partly cloudy
BLR,BOM,Go Air,82,51,848,0.3,0.9,Partly cloudy
CCU,DEL,Go Air,21,30,1312,0.3,0.86,Patchy light rain with thunder
BLR,DEL,Indigo,0,-1,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,0,0,1312,0.7,0.86,Patchy light rain with thunder
BLR,DEL,Indigo,45,53,1736,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-14,1736,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,57,21,1312,0.7,0.86,Patchy light rain with thunder
DEL,HYD,Indigo,70,70,1244,0.7,0.88,Partly cloudy
BLR,BOM,Indigo,0,-12,848,0.7,0.9,Partly cloudy
BLR,BOM,Indigo,0,-15,848,0.7,0.9,Partly cloudy
CCU,DEL,Indigo,15,-22,1312,0.7,0.86,Patchy light rain with thunder
BLR,BOM,Indigo,0,-1,848,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,14,0,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,45,12,1312,0.7,0.86,Partly cloudy
BLR,BOM,Indigo,0,-24,848,0.7,0.9,Partly cloudy
BLR,DEL,Indigo,0,-2,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,26,8,1244,0.7,0.88,Partly cloudy
BLR,DEL,Indigo,0,-2,1736,0.7,0.9,Partly cloudy
DEL,HYD,Indigo,66,0,1244,0.7,0.88,Partly cloudy
CCU,DEL,Indigo,15,11,1312,0.7,0.86,Partly cloudy
